"BehaviorSpace results (NetLogo 6.1.1)"
"Dissertation 10k.nlogo"
"experiment"
"08/01/2020 23:50:45:737 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","critically_ill_80+","confine_city_travel?","critically_ill_70-79","infection_duration_avg","fatality_rate_40-49","pop_0-9","metres_per_patch","critically_ill_10-19","pop_60-69","days_before_symptom_showing","mask_penetration_particles","critically_ill_20-29","fatality_rate_70-79","critically_ill_40-49","Total_lockdown?","fatality_rate_10-19","pop_30-39","maximum_infectious_distance","Cities","critically_ill_50-59","fatality_rate_20-29","Weather_conditions","pop_40-49","fatality_rate_80+","Afford_healthcare","critically_ill_0-9","lockdown_delay","social_distancing_metres","pop_80+","infectivity","fatality_rate_50-59","hospital_beds","pop_70-79","Essential_workers","symptomatic_isolation_rate","pop_10-19","use_mask_pop","fatality_rate_60-69","Intracity_traveller","critically_ill_30-39","random_seed_number","pop_20-29","critically_ill_60-69","fatality_rate_30-39","fatality_rate_0-9","pop_50-59","initial_infected_proportion","[step]","100 * count humans with [infected?] / total_population","100 * count humans with [infected? and not feel_symptoms?] / total_population","100 * count humans with [infected? and feel_symptoms?] / total_population","100 * count humans with [light_symptoms?] / total_population","100 * count humans with [severe_symptoms?] / total_population","100 * cumulative_death / total_population","100 * (count humans with [not infected? and not infected_previously?]) / total_population","100 * (count humans with [color = yellow] + count humans with [color = orange]) / total_population","100 * (count humans with [color = turquoise]) / total_population","100 * (cumulative_death) / total_population"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","371","3.72","1.51","2.21","1.13","1.08","0","96.28","2.65","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","377","4.56","2.92","1.64","0.79","0.85","0","95.44","3.72","0","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","372","1.85","0","1.85","0.92","0.93","0","98.15","0.92","0","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","309","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","385","3.44","0.49","2.95","1.59","1.36","0","96.56","2.09","0","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","372","3.72","1.51","2.21","1.13","1.08","0","96.28","2.64","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","378","4.55","2.9","1.65","0.8","0.85","0","95.44","3.7","0.01","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","373","1.85","0","1.85","0.92","0.93","0","98.15","0.92","0","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","310","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","386","3.44","0.48","2.96","1.59","1.37","0","96.56","2.08","0","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","373","3.73","1.52","2.21","1.13","1.08","0","96.27","2.65","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","379","4.55","2.88","1.67","0.82","0.85","0","95.44","3.7","0.01","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","374","1.85","0","1.85","0.92","0.93","0","98.15","0.92","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","387","3.45","0.49","2.96","1.59","1.37","0","96.55","2.08","0","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","311","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","374","3.73","1.5","2.23","1.15","1.08","0","96.27","2.65","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","380","4.55","2.87","1.68","0.83","0.85","0","95.44","3.7","0.01","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","375","1.85","0","1.85","0.92","0.93","0","98.15","0.92","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","388","3.45","0.48","2.97","1.6","1.37","0","96.55","2.08","0","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","312","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","375","3.74","1.5","2.24","1.16","1.08","0","96.26","2.66","0","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","376","1.85","0","1.85","0.92","0.93","0","98.15","0.92","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","381","4.56","2.88","1.68","0.83","0.85","0","95.43","3.71","0.01","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","389","3.45","0.46","2.99","1.61","1.38","0","96.55","2.08","0","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","376","3.74","1.49","2.25","1.16","1.09","0","96.26","2.66","0","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","313","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","377","1.84","0","1.84","0.91","0.93","0","98.15","0.91","0.01","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","382","4.6","2.92","1.68","0.83","0.85","0","95.39","3.75","0.01","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","390","3.45","0.46","2.99","1.61","1.38","0","96.55","2.07","0","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","377","3.74","1.49","2.25","1.16","1.09","0","96.26","2.65","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","383","4.61","2.92","1.69","0.84","0.85","0","95.38","3.76","0.01","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","391","3.45","0.45","3","1.62","1.38","0","96.55","2.07","0","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","378","1.84","0","1.84","0.91","0.93","0","98.15","0.91","0.01","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","314","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","378","3.75","1.5","2.25","1.16","1.09","0","96.25","2.66","0","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","379","1.83","0","1.83","0.9","0.93","0","98.15","0.9","0.02","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","384","4.62","2.93","1.69","0.84","0.85","0","95.37","3.77","0.01","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","392","3.45","0.45","3","1.62","1.38","0","96.55","2.07","0","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","315","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","379","3.76","1.47","2.29","1.18","1.11","0","96.24","2.67","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","385","4.62","2.93","1.69","0.84","0.85","0","95.37","3.77","0.01","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","393","3.45","0.45","3","1.62","1.38","0","96.55","2.07","0","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","380","1.83","0","1.83","0.9","0.93","0","98.15","0.9","0.02","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","316","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","380","3.77","1.48","2.29","1.18","1.11","0","96.23","2.66","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","386","4.62","2.93","1.69","0.84","0.85","0","95.36","3.77","0.02","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","394","3.44","0.45","2.99","1.61","1.38","0","96.55","2.06","0.01","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","381","1.83","0","1.83","0.9","0.93","0","98.15","0.9","0.02","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","317","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","381","3.77","1.47","2.3","1.18","1.12","0","96.23","2.66","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","387","4.63","2.94","1.69","0.84","0.85","0","95.35","3.78","0.02","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","395","3.44","0.44","3","1.62","1.38","0","96.55","2.06","0.01","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","382","1.83","0","1.83","0.9","0.93","0","98.15","0.9","0.02","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","382","3.77","1.46","2.31","1.18","1.13","0","96.23","2.65","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","388","4.65","2.96","1.69","0.84","0.85","0","95.33","3.8","0.02","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","318","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","396","3.44","0.44","3","1.62","1.38","0","96.55","2.06","0.01","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","383","1.83","0","1.83","0.9","0.93","0","98.15","0.9","0.02","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","383","3.77","1.45","2.32","1.18","1.14","0","96.23","2.64","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","389","4.65","2.94","1.71","0.85","0.86","0","95.33","3.8","0.02","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","397","3.44","0.44","3","1.62","1.38","0","96.55","2.06","0.01","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","319","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","384","1.83","0","1.83","0.9","0.93","0","98.15","0.9","0.02","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","384","3.77","1.43","2.34","1.2","1.14","0","96.23","2.63","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","390","4.66","2.93","1.73","0.85","0.88","0","95.32","3.8","0.02","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","398","3.44","0.43","3.01","1.63","1.38","0","96.55","2.06","0.01","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","320","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","385","1.83","0","1.83","0.9","0.93","0","98.15","0.9","0.02","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","391","4.66","2.93","1.73","0.85","0.88","0","95.32","3.78","0.02","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","385","3.78","1.42","2.36","1.22","1.14","0","96.22","2.64","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","399","3.44","0.42","3.02","1.63","1.39","0","96.55","2.06","0.01","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","321","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","386","1.83","0","1.83","0.9","0.93","0","98.15","0.9","0.02","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","392","4.67","2.93","1.74","0.86","0.88","0","95.31","3.79","0.02","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","386","3.78","1.4","2.38","1.22","1.16","0","96.22","2.64","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","400","3.44","0.41","3.03","1.63","1.4","0","96.55","2.05","0.01","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","387","1.82","0","1.82","0.9","0.92","0","98.15","0.9","0.03","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","393","4.69","2.95","1.74","0.86","0.88","0","95.29","3.81","0.02","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","322","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","387","3.79","1.4","2.39","1.22","1.17","0","96.21","2.63","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","401","3.44","0.4","3.04","1.63","1.41","0","96.55","2.04","0.01","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","394","4.7","2.95","1.75","0.87","0.88","0","95.28","3.82","0.02","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","388","3.79","1.4","2.39","1.22","1.17","0","96.21","2.62","0","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","388","1.82","0","1.82","0.9","0.92","0","98.15","0.9","0.03","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","402","3.44","0.4","3.04","1.63","1.41","0","96.55","2.03","0.01","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","323","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","395","4.72","2.96","1.76","0.88","0.88","0","95.26","3.84","0.02","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","389","3.78","1.39","2.39","1.23","1.16","0","96.21","2.62","0.01","0"
"2","0","false","0","21","50","0","40","0","0","3","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","389","1.82","0","1.82","0.9","0.92","0","98.15","0.9","0.03","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","403","3.44","0.38","3.06","1.63","1.43","0","96.55","2.03","0.01","0"
"1","0","false","0","21","50","0","40","0","0","0","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","324","1.06","0","1.06","0.45","0.61","0","98.94","0.45","0","0"
"5","0","false","0","21","50","0","40","0","0","12","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","396","4.72","2.95","1.77","0.88","0.89","0","95.26","3.84","0.02","0"
"4","0","false","0","21","50","0","40","0","0","9","56","0","0","50","false","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","2","0","100","0","0","0","0","100","0","100","0","0","0","1","0","0","0","0","0","1","390","3.79","1.39","2.4","1.24","1.16","0","96.2","2.63","0.01","0"
