"BehaviorSpace results (NetLogo 6.1.1)"
"Dissertation 10k.nlogo"
"experiment"
"08/01/2020 23:37:21:366 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","critically_ill_80+","confine_city_travel?","critically_ill_70-79","infection_duration_avg","fatality_rate_40-49","pop_0-9","metres_per_patch","critically_ill_10-19","pop_60-69","days_before_symptom_showing","mask_penetration_particles","critically_ill_20-29","fatality_rate_70-79","critically_ill_40-49","Total_lockdown?","fatality_rate_10-19","pop_30-39","maximum_infectious_distance","Cities","critically_ill_50-59","fatality_rate_20-29","Weather_conditions","pop_40-49","fatality_rate_80+","Afford_healthcare","critically_ill_0-9","lockdown_delay","social_distancing_metres","pop_80+","infectivity","fatality_rate_50-59","hospital_beds","pop_70-79","Essential_workers","symptomatic_isolation_rate","pop_10-19","use_mask_pop","fatality_rate_60-69","Intracity_traveller","critically_ill_30-39","random_seed_number","pop_20-29","critically_ill_60-69","fatality_rate_30-39","fatality_rate_0-9","pop_50-59","initial_infected_proportion","[step]","100 * count humans with [infected?] / total_population","100 * count humans with [infected? and not feel_symptoms?] / total_population","100 * count humans with [infected? and feel_symptoms?] / total_population","100 * count humans with [light_symptoms?] / total_population","100 * count humans with [severe_symptoms?] / total_population","100 * cumulative_death / total_population","100 * (count humans with [not infected? and not infected_previously?]) / total_population","100 * (count humans with [color = yellow] + count humans with [color = orange]) / total_population","100 * (count humans with [color = turquoise]) / total_population","100 * (cumulative_death) / total_population"
"1","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","0","100","0","0","0","0","0","1","0","0","0","0","0","1","2","1.07","1.07","0","0","0","0","98.93","1.07","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","4","1.1","1.1","0","0","0","0","98.9","1.1","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","5","1.22","1.22","0","0","0","0","98.78","1.22","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","5","1.16","1.16","0","0","0","0","98.84","1.16","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","5","1.17","1.17","0","0","0","0","98.83","1.17","0","0"
"1","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","0","100","0","0","0","0","0","1","0","0","0","0","0","1","3","1.11","1.11","0","0","0","0","98.89","1.11","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","5","1.11","1.11","0","0","0","0","98.89","1.11","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","6","1.24","1.24","0","0","0","0","98.76","1.24","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","6","1.19","1.19","0","0","0","0","98.81","1.19","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","6","1.19","1.19","0","0","0","0","98.81","1.19","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","6","1.13","1.13","0","0","0","0","98.87","1.13","0","0"
"1","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","0","100","0","0","0","0","0","1","0","0","0","0","0","1","4","1.13","1.13","0","0","0","0","98.87","1.13","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","7","1.19","1.19","0","0","0","0","98.81","1.19","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","7","1.27","1.27","0","0","0","0","98.73","1.27","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","7","1.22","1.22","0","0","0","0","98.78","1.22","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","7","1.2","1.2","0","0","0","0","98.8","1.2","0","0"
"1","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","0","100","0","0","0","0","0","1","0","0","0","0","0","1","5","1.19","1.19","0","0","0","0","98.81","1.19","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","8","1.22","1.22","0","0","0","0","98.78","1.22","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","8","1.3","1.3","0","0","0","0","98.7","1.3","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","8","1.31","1.31","0","0","0","0","98.69","1.31","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","8","1.21","1.21","0","0","0","0","98.79","1.21","0","0"
"1","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","0","100","0","0","0","0","0","1","0","0","0","0","0","1","6","1.21","1.21","0","0","0","0","98.79","1.21","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","9","1.25","1.25","0","0","0","0","98.75","1.25","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","9","1.33","1.33","0","0","0","0","98.67","1.33","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","9","1.32","1.32","0","0","0","0","98.68","1.32","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","9","1.25","1.25","0","0","0","0","98.75","1.25","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","10","1.37","1.37","0","0","0","0","98.63","1.37","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","10","1.34","1.34","0","0","0","0","98.66","1.34","0","0"
"1","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","0","100","0","0","0","0","0","1","0","0","0","0","0","1","7","1.22","1.22","0","0","0","0","98.78","1.22","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","10","1.28","1.28","0","0","0","0","98.72","1.28","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","10","1.29","1.29","0","0","0","0","98.71","1.29","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","11","1.43","1.43","0","0","0","0","98.57","1.43","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","11","1.4","1.4","0","0","0","0","98.6","1.4","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","11","1.34","1.34","0","0","0","0","98.66","1.34","0","0"
"1","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","0","100","0","0","0","0","0","1","0","0","0","0","0","1","8","1.26","1.26","0","0","0","0","98.74","1.26","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","11","1.34","1.34","0","0","0","0","98.66","1.34","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","12","1.48","1.48","0","0","0","0","98.52","1.48","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","12","1.42","1.42","0","0","0","0","98.58","1.42","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","12","1.37","1.37","0","0","0","0","98.63","1.37","0","0"
"1","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","0","100","0","0","0","0","0","1","0","0","0","0","0","1","9","1.31","1.31","0","0","0","0","98.69","1.31","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","12","1.41","1.41","0","0","0","0","98.59","1.41","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","13","1.5","1.5","0","0","0","0","98.5","1.5","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","13","1.5","1.5","0","0","0","0","98.5","1.5","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","13","1.4","1.4","0","0","0","0","98.6","1.4","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","13","1.41","1.41","0","0","0","0","98.59","1.41","0","0"
"1","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","0","100","0","0","0","0","0","1","0","0","0","0","0","1","10","1.32","1.32","0","0","0","0","98.68","1.32","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","14","1.51","1.51","0","0","0","0","98.49","1.51","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","14","1.51","1.51","0","0","0","0","98.49","1.51","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","14","1.44","1.44","0","0","0","0","98.56","1.44","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","14","1.43","1.43","0","0","0","0","98.57","1.43","0","0"
"1","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","0","100","0","0","0","0","0","1","0","0","0","0","0","1","11","1.37","1.37","0","0","0","0","98.63","1.37","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","15","1.53","1.53","0","0","0","0","98.47","1.53","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","15","1.54","1.54","0","0","0","0","98.46","1.54","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","15","1.51","1.51","0","0","0","0","98.49","1.51","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","15","1.45","1.45","0","0","0","0","98.55","1.45","0","0"
"1","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","0","100","0","0","0","0","0","1","0","0","0","0","0","1","12","1.39","1.39","0","0","0","0","98.61","1.39","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","16","1.57","1.57","0","0","0","0","98.43","1.57","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","16","1.6","1.6","0","0","0","0","98.4","1.6","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","16","1.55","1.55","0","0","0","0","98.45","1.55","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","16","1.47","1.47","0","0","0","0","98.53","1.47","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","17","1.61","1.61","0","0","0","0","98.39","1.61","0","0"
"1","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","0","100","0","0","0","0","0","1","0","0","0","0","0","1","13","1.47","1.47","0","0","0","0","98.53","1.47","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","17","1.63","1.63","0","0","0","0","98.37","1.63","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","17","1.58","1.58","0","0","0","0","98.42","1.58","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","17","1.5","1.5","0","0","0","0","98.5","1.5","0","0"
"5","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","40","100","0","0","0","0","0","1","0","0","0","0","0","1","18","1.64","1.64","0","0","0","0","98.36","1.64","0","0"
"4","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","30","100","0","0","0","0","0","1","0","0","0","0","0","1","18","1.66","1.66","0","0","0","0","98.34","1.66","0","0"
"1","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","0","100","0","0","0","0","0","1","0","0","0","0","0","1","14","1.49","1.49","0","0","0","0","98.51","1.49","0","0"
"3","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","20","100","0","0","0","0","0","1","0","0","0","0","0","1","18","1.65","1.65","0","0","0","0","98.35","1.65","0","0"
"2","0","false","0","21","50","0","40","0","0","6","56","0","0","50","true","0","0","2","16","0","0","Cold + Humid","10000","0","100","0","7","1.5","0","100","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","0","1","18","1.51","1.51","0","0","0","0","98.49","1.51","0","0"
