"BehaviorSpace results (NetLogo 6.1.1)"
"Dissertation 10k.nlogo"
"experiment"
"08/16/2020 00:28:06:364 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","critically_ill_80+","confine_city_travel?","critically_ill_70-79","infection_duration_avg","fatality_rate_40-49","pop_0-9","metres_per_patch","critically_ill_10-19","pop_60-69","days_before_symptom_showing","mask_penetration_particles","critically_ill_20-29","fatality_rate_70-79","critically_ill_40-49","Total_lockdown?","fatality_rate_10-19","pop_30-39","maximum_infectious_distance","Cities","critically_ill_50-59","fatality_rate_20-29","Weather_conditions","pop_40-49","fatality_rate_80+","Afford_healthcare","critically_ill_0-9","lockdown_delay","social_distancing_metres","pop_80+","infectivity","fatality_rate_50-59","hospital_beds","pop_70-79","Essential_workers","symptomatic_isolation_rate","pop_10-19","use_mask_pop","fatality_rate_60-69","Intracity_traveller","critically_ill_30-39","random_seed_number","pop_20-29","critically_ill_60-69","fatality_rate_30-39","fatality_rate_0-9","pop_50-59","initial_infected_proportion","[step]","100 * count humans with [infected?] / total_population","100 * count humans with [infected? and not feel_symptoms?] / total_population","100 * count humans with [infected? and feel_symptoms?] / total_population","100 * count humans with [light_symptoms?] / total_population","100 * count humans with [severe_symptoms?] / total_population","100 * cumulative_death / total_population","100 * (count humans with [not infected? and not infected_previously?]) / total_population","100 * (count humans with [color = yellow] + count humans with [color = orange]) / total_population","100 * (count humans with [color = turquoise]) / total_population","100 * (cumulative_death) / total_population","cumulative_infected","cumulative_death","count humans with [not infected? and infected_previously?]","max pop_infected_daily"
"29","27.3","false","24.3","21","3.06","1000","40","0.3","1000","6","56","1.2","20.99","4.9","true","2","1000","2","16","10.2","2.5","Cold + Humid","2000","34.07","100","0.1","7","0","1000","100","5.88","0","1000","0","80","1000","80","13.25","0","3.2","1","1000","16.6","2.5","2","1000","1","1332","0","0","0","0","0","0.26","85.86","0","13.88","0.26","1414","26","1388","13.5"
"34","27.3","false","24.3","21","3.06","1000","40","0.3","1000","6","56","1.2","20.99","4.9","true","2","1000","2","16","10.2","2.5","Cold + Humid","2000","34.07","100","0.1","7","0","1000","100","5.88","0","1000","0","100","1000","60","13.25","0","3.2","1","1000","16.6","2.5","2","1000","1","1114","0","0","0","0","0","0.24","83.94","0","15.82","0.24","1606","24","1582","15.77"
"35","27.3","false","24.3","21","3.06","1000","40","0.3","1000","6","56","1.2","20.99","4.9","true","2","1000","2","16","10.2","2.5","Cold + Humid","2000","34.07","100","0.1","7","0","1000","100","5.88","0","1000","0","100","1000","80","13.25","0","3.2","1","1000","16.6","2.5","2","1000","1","1073","0","0","0","0","0","0.2","86.59","0","13.21","0.2","1341","20","1321","13.22"
"36","27.3","false","24.3","21","3.06","1000","40","0.3","1000","6","56","1.2","20.99","4.9","true","2","1000","2","16","10.2","2.5","Cold + Humid","2000","34.07","100","0.1","7","0","1000","100","5.88","0","1000","0","100","1000","100","13.25","0","3.2","1","1000","16.6","2.5","2","1000","1","1187","0","0","0","0","0","0.13","89.13","0","10.74","0.13","1087","13","1074","10.67"
"37","27.3","false","24.3","21","3.06","1000","40","0.3","1000","6","56","1.2","20.99","4.9","true","2","1000","2","16","10.2","2.5","Cold + Humid","2000","34.07","100","0.1","7","0.5","1000","100","5.88","0","1000","0","0","1000","0","13.25","0","3.2","1","1000","16.6","2.5","2","1000","1","1167","0","0","0","0","0","0.35","82","0","17.65","0.35","1800","35","1765","17.48"
"38","27.3","false","24.3","21","3.06","1000","40","0.3","1000","6","56","1.2","20.99","4.9","true","2","1000","2","16","10.2","2.5","Cold + Humid","2000","34.07","100","0.1","7","0.5","1000","100","5.88","0","1000","0","0","1000","20","13.25","0","3.2","1","1000","16.6","2.5","2","1000","1","1345","0","0","0","0","0","0.27","83.22","0","16.51","0.27","1678","27","1651","15.25"
"43","27.3","false","24.3","21","3.06","1000","40","0.3","1000","6","56","1.2","20.99","4.9","true","2","1000","2","16","10.2","2.5","Cold + Humid","2000","34.07","100","0.1","7","0.5","1000","100","5.88","0","1000","0","20","1000","0","13.25","0","3.2","1","1000","16.6","2.5","2","1000","1","1331","0","0","0","0","0","0.37","80.48","0","19.15","0.37","1952","37","1915","18.83"
"39","27.3","false","24.3","21","3.06","1000","40","0.3","1000","6","56","1.2","20.99","4.9","true","2","1000","2","16","10.2","2.5","Cold + Humid","2000","34.07","100","0.1","7","0.5","1000","100","5.88","0","1000","0","0","1000","40","13.25","0","3.2","1","1000","16.6","2.5","2","1000","1","1696","0","0","0","0","0","0.27","85.75","0","13.98","0.27","1425","27","1398","13.07"
"45","27.3","false","24.3","21","3.06","1000","40","0.3","1000","6","56","1.2","20.99","4.9","true","2","1000","2","16","10.2","2.5","Cold + Humid","2000","34.07","100","0.1","7","0.5","1000","100","5.88","0","1000","0","20","1000","40","13.25","0","3.2","1","1000","16.6","2.5","2","1000","1","1648","0","0","0","0","0","0.17","84.67","0","15.16","0.17","1533","17","1516","13.17"
"44","27.3","false","24.3","21","3.06","1000","40","0.3","1000","6","56","1.2","20.99","4.9","true","2","1000","2","16","10.2","2.5","Cold + Humid","2000","34.07","100","0.1","7","0.5","1000","100","5.88","0","1000","0","20","1000","20","13.25","0","3.2","1","1000","16.6","2.5","2","1000","1","1723","0","0","0","0","0","0.18","85.96","0","13.86","0.18","1404","18","1386","13.25"
